id,created_at,text,retweet_count
1121176518816882694,2019-04-24 22:18:07,RT @cynmoto: Gran parte de la responsabilidad del accidente con el #escooter es de la Municipalidad de San Isidro. Quiso promover el uso de…,36
1121176103614283778,2019-04-24 22:16:28,RT @cynmoto: Gran parte de la responsabilidad del accidente con el #escooter es de la Municipalidad de San Isidro. Quiso promover el uso de…,36
1121176020076367873,2019-04-24 22:16:08,RT @cynmoto: Gran parte de la responsabilidad del accidente con el #escooter es de la Municipalidad de San Isidro. Quiso promover el uso de…,36
1121175896759656449,2019-04-24 22:15:38,RT @cynmoto: Gran parte de la responsabilidad del accidente con el #escooter es de la Municipalidad de San Isidro. Quiso promover el uso de…,36
1121175004702367744,2019-04-24 22:12:06,RT @cynmoto: Gran parte de la responsabilidad del accidente con el #escooter es de la Municipalidad de San Isidro. Quiso promover el uso de…,36
1121174205020508160,2019-04-24 22:08:55,RT @cynmoto: Gran parte de la responsabilidad del accidente con el #escooter es de la Municipalidad de San Isidro. Quiso promover el uso de…,36
1121170923267088384,2019-04-24 21:55:53,"With so many accidents and an abundance of complaints, San Diego City Council has unanimously voted on new regulati… https://t.co/atjZRkZF7A",0
1121167194379960320,2019-04-24 21:41:04,RT @notoriousBA1G: Why every brown family got a jinn story about an uncle who was coming home late one night and picked up a pretty girl on…,85
1121158461650157570,2019-04-24 21:06:22,Building a better #eScooter company https://t.co/g4010ZjWFo via @CurbedAustin #transportation,0
1121151258067394560,2019-04-24 20:37:44,RT @cynmoto: Gran parte de la responsabilidad del accidente con el #escooter es de la Municipalidad de San Isidro. Quiso promover el uso de…,36
1121145406866563074,2019-04-24 20:14:29,RT @DublinScooter: @GardaTraffic punishing the braves helping making the air better for everyone while dozens of cars behind intoxicating u…,3
1121134826537586698,2019-04-24 19:32:26,"Sobald die #EScooter bei uns regulär im Straßenverkehr eingesetzt werden, kann ich jedem Nutzer/jeder Nutzerin nur… https://t.co/7tVf5aPbyb",0
1121126054821806081,2019-04-24 18:57:35,"RT @nERDANZIEHUNG: eScooter sind zu schnell für den Bürgersteig... eScooter sind zu langsam für Fahrradweg *mimimi*
Dann nehmt den Autos de…",4
1121124356309045249,2019-04-24 18:50:50,"RT @nERDANZIEHUNG: eScooter sind zu schnell für den Bürgersteig... eScooter sind zu langsam für Fahrradweg *mimimi*
Dann nehmt den Autos de…",4
1121122615823949824,2019-04-24 18:43:55,"eScooter sind zu schnell für den Bürgersteig... eScooter sind zu langsam für Fahrradweg *mimimi*
Dann nehmt den Aut… https://t.co/CQn6zTRbLa",4
1121119113261273088,2019-04-24 18:30:00,"Help us make a positive change for the environment. Sign the petition to legalise PEV's in London. 
✅ Less pollutio… https://t.co/HVilEVEozZ",0
1121114821259419653,2019-04-24 18:12:57,RT @cynmoto: Gran parte de la responsabilidad del accidente con el #escooter es de la Municipalidad de San Isidro. Quiso promover el uso de…,36
1121113936617721858,2019-04-24 18:09:26,"RT @ollivetti: #EScooter vom Peinlichkeitsgrad direkt hinter #Liegerad, gleichauf mit schwarz-latexbehanschuhten vollbärtigen #Foodtruck Ve…",3
1121109967866605568,2019-04-24 17:53:40,RT @cynmoto: Gran parte de la responsabilidad del accidente con el #escooter es de la Municipalidad de San Isidro. Quiso promover el uso de…,36
1121109580875010049,2019-04-24 17:52:07,@MD_Driver_in_DC Higher than an escooter.,0
1121108644672806912,2019-04-24 17:48:24,RT @cynmoto: Gran parte de la responsabilidad del accidente con el #escooter es de la Municipalidad de San Isidro. Quiso promover el uso de…,36
1121108278296096768,2019-04-24 17:46:57,RT @cynmoto: Gran parte de la responsabilidad del accidente con el #escooter es de la Municipalidad de San Isidro. Quiso promover el uso de…,36
1121108123475955712,2019-04-24 17:46:20,"Everything looks better in ⚪black ⚪and ⚫white ⚫
. . . .

#RideBeyond #RideSwagtron #eRideables #ElectricRideable… https://t.co/gElXXb2A4r",0
1121108078991216641,2019-04-24 17:46:09,RT @cynmoto: Gran parte de la responsabilidad del accidente con el #escooter es de la Municipalidad de San Isidro. Quiso promover el uso de…,36
1121107106072014848,2019-04-24 17:42:17,RT @cynmoto: Gran parte de la responsabilidad del accidente con el #escooter es de la Municipalidad de San Isidro. Quiso promover el uso de…,36
1121107061847339008,2019-04-24 17:42:07,RT @cynmoto: Gran parte de la responsabilidad del accidente con el #escooter es de la Municipalidad de San Isidro. Quiso promover el uso de…,36
1121106886508580866,2019-04-24 17:41:25,RT @cynmoto: Gran parte de la responsabilidad del accidente con el #escooter es de la Municipalidad de San Isidro. Quiso promover el uso de…,36
1121106398123712512,2019-04-24 17:39:29,"I'm on the road with my scooter... 

Bin grad mit meinem Roller unterwegs...

#escooterlife #escooters #escooter… https://t.co/zjc0ix9Kp9",0
1121106338120179714,2019-04-24 17:39:14,Gran parte de la responsabilidad del accidente con el #escooter es de la Municipalidad de San Isidro. Quiso promove… https://t.co/UYVBh5Yu0X,36
1121099140572811265,2019-04-24 17:10:38,"Hätte ja fast Bock, son Stadt-Führer für eine dieser eScooter-Buden zu werden. Vermutlich bezahlen die aber ungefähr 5 Geld zu wenig...",0
1121092993900011521,2019-04-24 16:46:13,"Googelt ""Gehstock als Nunchako"" ... #escooter https://t.co/IW1aijbAvQ",0
1121090930885283842,2019-04-24 16:38:01,"#escooter #dockless #sharedbikes #scootersharing
https://t.co/iciYM4ufw2",0
1121089811358502912,2019-04-24 16:33:34,@AMIRAHRASYIQAH escooter honking too,0
1121082781054971905,2019-04-24 16:05:38,@karinpilsater @ericaronson Ingen kastar ifrån. Det är andra som sparkar omkull dem. Escooter är framtiden.,0
1121074901346078722,2019-04-24 15:34:19,"#EScooter werden die Straßen entlasten. Als Kölner kann man das nur begrüßen, deshalb freue ich mich auf eine schne… https://t.co/cXDlVfDQMq",0
1121067573003550720,2019-04-24 15:05:12,"RT @VaDeGangas: 🔶ES1 de Segway - Patinete eléctrico eScooter, 20 km/h, 12.4 mph, 11.3 kg, fa

🛒:… https://t.co/qf81LNJCfn",0
1121061365626691584,2019-04-24 14:40:32,"RT @OfertacularRL: ‼️DESCUENTO AMAZON‼️ 👁‍🗨 #amazon #Ofertacular #Segway #chollo #oferta #ganga

⚫️ ES1 de Segway - Patinete eléctrico eSco…",3
1121061047346110464,2019-04-24 14:39:16,#escooter mega-gefährlich: Allein in Wien 200 E-Scooter-Unfälle in nur drei Monaten; es stehen da leider nicht nur… https://t.co/mrmg30ifgD,0
1121060618071609344,2019-04-24 14:37:34,"RT @OfertacularRL: ‼️DESCUENTO AMAZON‼️ 👁‍🗨 #amazon #Ofertacular #Segway #chollo #oferta #ganga

⚫️ ES1 de Segway - Patinete eléctrico eSco…",3
1121059120000512001,2019-04-24 14:31:37,Kompakter Test von #escooter vom @morgenmagazin. Ich bekom richtig Lust mir einen zu besorgen. https://t.co/cIPJjPa8kk,0
1121057735481679872,2019-04-24 14:26:07,Die Bundesregierung will Tretroller mit Elektroantrieb (#escooter) auch auf Gehwegen zulassen. Der Fußgängerverband… https://t.co/5x3PaJIG9r,0
1121057033749446656,2019-04-24 14:23:19,"RT @OfertacularRL: ‼️DESCUENTO AMAZON‼️ 👁‍🗨 #amazon #Ofertacular #Segway #chollo #oferta #ganga

⚫️ ES1 de Segway - Patinete eléctrico eSco…",3
1121056655125381122,2019-04-24 14:21:49,RT @DublinScooter: @GardaTraffic punishing the braves helping making the air better for everyone while dozens of cars behind intoxicating u…,3
1121050689768235008,2019-04-24 13:58:07,RT @joinCOUP: Jealous of that eScooter gang that just drove by? 😭 Improve your scooter skills at COUP’s driving school on the 30th of April…,2
1121048354002219008,2019-04-24 13:48:50,Jealous of that eScooter gang that just drove by? 😭 Improve your scooter skills at COUP’s driving school on the 30t… https://t.co/QCPBHWXsCi,2
1121047587816185856,2019-04-24 13:45:47,"Nachdem ich die Dinger am Wochenende erlebt habe, kann ich das sehr gut nachvollziehen: https://t.co/KqG7I8XSpH #escooter",0
1121044472232542208,2019-04-24 13:33:24,RT @empire_electric: Im Interview mit @finanzenDE - Strenge E-Scooter-Verordnung: Verbraucher werden das Nachsehen haben https://t.co/AUSkM…,3
1121043942798168066,2019-04-24 13:31:18,"RT @ollivetti: #EScooter vom Peinlichkeitsgrad direkt hinter #Liegerad, gleichauf mit schwarz-latexbehanschuhten vollbärtigen #Foodtruck Ve…",3
1121042245346578432,2019-04-24 13:24:33,RT @ernmander: Probably the last day of me using the #ninebotbysegway #escooter for a while. I need to exercise to get my blood pressure do…,1
1121039058434711553,2019-04-24 13:11:54,#PLEV- Zeit für die neue Fahrzeugklasse ab Juni 2019 #myegret #escooter #plev #goelectric #emobility #liberty… https://t.co/mAyp7Q07ac,1
1121035137540677632,2019-04-24 12:56:19,"TIER erreicht Meilenstein von 1 Million Fahrten, schneller als jedes andere eScooter-Unternehmen zu... https://t.co/ZX7LrI4VpF",0
1121035130880106502,2019-04-24 12:56:17,"TIER reached 1 million rides, faster than any eScooter company before https://t.co/hQqxE4v5rD",0
1121034396235120640,2019-04-24 12:53:22,"RT @SimonPaschalLaw: Escooter use on the job is a thing, but who is liable in the event of an accident? Should employers be able to ban emp…",1
1121033815554777088,2019-04-24 12:51:04,RT @empire_electric: Im Interview mit @finanzenDE - Strenge E-Scooter-Verordnung: Verbraucher werden das Nachsehen haben https://t.co/AUSkM…,3
1121033672767860737,2019-04-24 12:50:30,@hit_tp Next upgrade escooter / onewheel,0
1121033602752483328,2019-04-24 12:50:13,Im Interview mit @finanzenDE - Strenge E-Scooter-Verordnung: Verbraucher werden das Nachsehen haben… https://t.co/rXTMBNebnI,3
1121029814687797248,2019-04-24 12:35:10,"‼️DESCUENTO AMAZON‼️ 👁‍🗨 #amazon #Ofertacular #Segway #chollo #oferta #ganga

⚫️ ES1 de Segway - Patinete eléctrico… https://t.co/equgkq2y4f",3
1121026611845840896,2019-04-24 12:22:26,"@atherenergy testing its eScooter in Chennai - Banglore Highway.
Video: 👇👇👇
https://t.co/273gkLm5xK",0
1121026606527582213,2019-04-24 12:22:25,RT @DublinScooter: @GardaTraffic punishing the braves helping making the air better for everyone while dozens of cars behind intoxicating u…,3
1121025955034804224,2019-04-24 12:19:49,"RT @EMFY_shop: ⚡🛴Test de la trottinette électrique 10X de la marque #ZERO 🔋🤙
➡️https://t.co/rep9LV109C
#powerzero #zeroscooters #zero10x #e…",1
1121025875942752256,2019-04-24 12:19:31,@GardaTraffic punishing the braves helping making the air better for everyone while dozens of cars behind intoxicat… https://t.co/Wpmj7bFyhX,3
1121014619592695808,2019-04-24 11:34:47,"@HeyNowJO The Island needs rental eScooters.

Speaker Of NYC City Council Faceplants On A Lime eScooter
https://t.co/xrrRCUGKyf",0
1121014150556192769,2019-04-24 11:32:55,"Idiots are in charge of this city.

Speaker Of NYC City Council Faceplants On A Lime eScooter… https://t.co/W7fnq4byFR",0
1121013928962584576,2019-04-24 11:32:02,Probably the last day of me using the #ninebotbysegway #escooter for a while. I need to exercise to get my blood pr… https://t.co/tPwEeCdvnu,1
1121013880786911232,2019-04-24 11:31:51,6 Stunden #Helsinki. Auch dafür ist @SwarmApp gut. Und dank @tierscooters auch viel von der Stand in kürzester Zeit… https://t.co/3Fq674rcvh,0
1121013852727119872,2019-04-24 11:31:44,"@CoreyinNYC 
Speaker Of NYC City Council Faceplants On A Lime eScooter
https://t.co/xrrRCUGKyf",0
1121008868820230145,2019-04-24 11:11:56,"@CoreyinNYC @limebike Don't let YOUR inattentiveness prevent the adoption of rental eScooters in NYC.
https://t.co/EA7w1hz9JX",0
1121002516743897088,2019-04-24 10:46:41,"RT @rbb24: E-Scooter auf Gehwegen? Geht gar nicht, sagt der Fußgängerverband @fussverkehr_de. Auch Berlins Verkehrssenatorin @RegineGuenthe…",9
